#Text:Aitareyabrāhmaṇa
#Edition:DCS version
#Notes:Few manual changes (e.g. space before vigraha)
#Todo:Sentence split!


1.1.1	agnir vai devānām avamo viṣṇuḥ paramas tadantareṇa sarvā anyā devatāḥ
1.16.16	hastābhyāṃ hy enam manthanti
1.16.17	śiśuṃ jātam iti śiśur iva vā eṣa prathamajāto yad agniḥ
1.16.18	na bibhrati viśām agniṃ svadhvaram iti
1.16.19	yad vai devānāṃ neti tad eṣām om iti
1.16.20	pra devaṃ devavītaye bharatā vasuvittamam iti prahriyamāṇāyābhirūpā
1.16.21	yad yajñe 'bhirūpaṃ tat samṛddham
1.16.22	ā sve yonau ni ṣīdatv iti
1.16.23	eṣa ha vā asya svo yonir yad agnir agneḥ
1.16.24	ā jātaṃ jātavedasīti
1.16.25	jāta itaro jātavedā itaraḥ
1.16.26	priyaṃ śiśītātithim ity eṣa ha vā asya priyo 'tithir yad agnir agneḥ
1.16.27	syona ā gṛhapatim iti śāntyām evainaṃ tad dadhāti
1.16.28	agnināgniḥ sam idhyate kavir gṛhapatir yuvā havyavāḍ juhvāsya ity abhirūpā
1.16.29	yad yajñe 'bhirūpaṃ tat samṛddham
1.16.30	tvaṃ hy agne agninā vipro vipreṇa san sateti
1.16.31	vipra itaro vipra itaraḥ sann itaraḥ sann itaraḥ
1.16.32	sakhā sakhyā samidhyasa ity eṣa ha vā asya svaḥ sakhā yad agnir agneḥ
1.16.33	tam marjayanta sukratum puroyāvānam ājiṣu sveṣu kṣayeṣu vājinam iti
1.16.34	eṣa ha vā asya svaḥ kṣayo yad agnir agneḥ
1.16.35	yajñena yajñam ayajanta devā ity uttamayā paridadhāti
1.16.36	yajñena vai tad devā yajñam ayajanta yad agnināgnim ayajanta te svargaṃ lokam āyan
1.16.37	tāni dharmāṇi prathamāny āsan te ha nākam mahimānaḥ sacanta yatra pūrve sādhyāḥ santi devā iti
1.16.38	chandāṃsi vai sādhyā devās te 'gre 'gnināgnim ayajanta te svargaṃ lokam āyan
1.16.39	ādityāś caivehāsann aṅgirasaś ca te 'gre 'gnināgnim ayajanta te svargaṃ lokam āyan
1.16.40	saiṣā svargyāhutir yad agnyāhutir yadi ha vā apy abrāhmaṇokto yadi duruktokto yajate 'tha haiṣāhutir gacchaty eva devān na pāpmanā saṃsṛjyate
1.16.41	gacchaty asyāhutir devān nāsyāhutiḥ pāpmanā saṃsṛjyate ya evaṃ veda
1.16.42	tā etās trayodaśānvāha rūpasamṛddhāḥ
1.16.43	etad vai yajñasya samṛddhaṃ yad rūpasamṛddhaṃ yat karma kriyamāṇam ṛg abhivadati
1.16.44	tāsāṃ triḥ prathamām anvāha trir uttamāṃ tāḥ saptadaśa sampadyante saptadaśo vai prajāpatir dvādaśa māsāḥ pañcartavas tāvān saṃvatsaraḥ saṃvatsaraḥ prajāpatiḥ
1.16.45	prajāpatyāyatanābhir evābhī rādhnoti ya evaṃ veda
1.16.46	triḥ prathamāṃ trir uttamām anvāha yajñasyaiva tad barsau nahyati sthemne balāyāvisraṃsāya
1.17.1	samidhāgniṃ duvasyat ā pyāyasva sam etu ta ity ājyabhāgayoḥ puronuvākye bhavata ātithyavatyau rūpasamṛddhe
1.17.2	etad vai yajñasya samṛddhaṃ yadrūpasamṛddhaṃ yat karma kriyamāṇam ṛg abhivadati
1.17.3	saiṣāgneyy atithimatī na saumyātithimaty asti yat saumyātithimatī syācchaśvat sā syāt
1.17.4	etat tv evaiṣātithimatī yad āpīnavatī
1.17.5	yadā vā atithim pariveviṣaty āpīna iva vai sa tarhi bhavati
1.17.6	tayor juṣāṇenaiva yajati
1.17.7	idaṃ viṣṇur vi cakrame tad asya priyam abhi pātho aśyām iti vaiṣṇavyau
1.17.8	tripadām anūcya catuṣpadayā yajati
1.17.9	sapta padāni bhavanti śiro vā etad yajñasya yad ātithyaṃ sapta vai śīrṣan prāṇāḥ śīrṣann eva tat prāṇān dadhāti
1.17.10	hotāraṃ citraratham adhvarasya pra prāyam agnir bharatasya śṛṇva iti sviṣṭakṛtaḥ saṃyājye bhavata ātithyavatyau rūpasamṛddhe etad vai yajñasya samṛddhaṃ yad rūpasamṛddhaṃ yat karma kriyamāṇam ṛg abhivadati
1.17.11	triṣṭubhau bhavataḥ sendriyatvāya
1.17.12	iḍāntam bhavatīḍāntena vā etena devā arādhnuvan yad ātithyaṃ tasmād iḍāntam eva kartavyam
1.17.13	prayājān evātra yajanti nānuyājān
1.17.14	prāṇā vai prayājānuyājās te ya ime śīrṣan prāṇās te prayājā ye 'vāñcas te 'nuyājāḥ sa yo 'trānuyājān yajed yathemān prāṇān ālupya śīrṣan dhitset tādṛk tat
1.17.15	atiriktaṃ tat sam u vā ime prāṇā vidre ye ceme ye ceme
1.17.16	tad yad evātra prayājān yajanti nānuyājāṃs tatra sa kāma upāpto yo 'nuyājeṣu yo 'nuyājeṣu
1.18.1	yajño vai devebhya udakrāman na vo 'ham annam bhaviṣyāmīti neti devā abruvann annam eva no bhaviṣyasīti taṃ devā vimethire sa haibhyo vihṛto na prababhūva te hocur devā na vai na itthaṃ vihṛto 'lam bhaviṣyati hantemaṃ yajñaṃ saṃbharāmeti tatheti taṃ saṃjabhruḥ
1.18.2	taṃ saṃbhṛtyocur aśvināv imam bhiṣajyatam ity aśvinau vai devānām bhiṣajāv aśvināv adhvaryū tasmād adhvaryū gharmaṃ saṃbharataḥ
1.18.3	taṃ saṃbhṛtyāhatur brahman pravargyeṇa pracariṣyāmo hotar abhiṣṭuhīti
1.19.1	brahma jajñānam prathamam purastād iti pratipadyate brahma vai bṛhaspatir brahmaṇaivainaṃ tad bhiṣajyati
1.19.2	iyaṃ vai pitre rāṣṭry ety agra iti vāgvai rāṣṭrī vācam evāsmiṃs tad dadhāti
1.19.3	mahān mahī astabhāyad vi jāta iti brāhmaṇaspatyā brahma vai bṛhaspatir brahmaṇaivainaṃ tad bhiṣajyati
1.19.4	abhi tyaṃ devaṃ savitāram oṇyor iti sāvitrī prāṇo vai savitā prāṇam evāsmiṃstad dadhāti
1.19.5	saṃ sīdasva mahāṁ asīty evainaṃ samasādayan
1.19.6	añjanti yam prathayanto na viprā ity ajyamānāyābhirūpā yad yajñe 'bhirūpam tat samṛddham
1.19.7	pataṃgam aktam asurasya māyayā yo naḥ sanutyo abhidāsad agne bhavā no agne sumanā upetāv iti dve dve abhirūpe yad yajñe 'bhirūpaṃ tat samṛddham
1.19.8	kṛṇuṣva pājaḥ prasitiṃ na pṛthvīm iti pañca rākṣoghnyo rakṣasām apahatyai
1.19.9	pari tvā girvaṇo giro 'dhi dvayor adadhā ukthyaṃ vacaḥ śukraṃ te anyad yajataṃ te anyad apaśyaṃ gopām anipadyamānam iti catasra ekapātinyaḥ
1.19.10	tā ekaviṃśatir bhavanti
1.19.11	ekaviṃśo 'yam puruṣo daśa hastyā aṅgulayo daśa pādyā ātmaikaviṃśas tam imam ātmānam ekaviṃśaṃ saṃskurute
1.20.1	srakve drapsasya dhamataḥ sam asvarann iti nava pāvamānyo nava vai prāṇāḥ prāṇān evāsmiṃs tad dadhāti
1.20.2	ayaṃ venaś codayat pṛśnigarbhā iti
1.20.3	ayaṃ vai veno 'smād vā ūrdhvā anye prāṇā venanty avāñco 'nye tasmād venaḥ prāṇo vā ayaṃ san nābher iti tasmān nābhis tan nābher nābhitvaṃ prāṇam evāsmiṃs tad dadhāti
1.20.4	pavitraṃ te vitatam brahmaṇaspate tapoṣ pavitraṃ vitataṃ divas pade vi yat pavitraṃ dhiṣaṇā atanvateti pūtavantaḥ prāṇās ta ime 'vāñco retasyo mūtryaḥ purīṣya ity etān evāsmiṃs tad dadhāti
1.21.1	gaṇānāṃ tvā gaṇapatiṃ havāmaha iti brāhmaṇaspatyam brahma vai bṛhaspatir brahmaṇaivainam tad bhiṣajyati
1.21.2	prathaś ca yasya saprathaś ca nāmeti gharmatanvaḥ satanum evainaṃ tat sarūpaṃ karoti
1.21.3	rathaṃtaram ājabhārā vasiṣṭhaḥ bharadvājo bṛhad ā cakre agner iti bṛhadrathantaravantam evainaṃ tat karoti
1.21.4	apaśyaṃ tvā manasā cekitānam iti prajāvān prājāpatyaḥ prajām evāsmiṃs tad dadhāti
1.21.5	kā rādhaddhotrāśvinā vām iti nava vichandasas tad etad yajñasyāntastyaṃ vikṣudram iva vā antastyam aṇīya iva ca sthavīya iva ca tasmād etā vichandaso bhavanti
1.21.6	etābhir hāśvinoḥ kakṣīvān priyaṃ dhāmopāgacchat sa paramaṃ lokam ajayat
1.21.7	upāśvinoḥ priyaṃ dhāma gacchati jayati paramaṃ lokaṃ ya evaṃ veda
1.21.8	ābhāti agnir uṣasām anīkam iti sūktam
1.21.9	pīpivāṃsam aśvinā gharmam acchety abhirūpaṃ yad yajñe 'bhirūpaṃ tat samṛddham
1.21.10	tad u traiṣṭubhaṃ vīryaṃ vai triṣṭub vīryam evāsmiṃs tad dadhāti
1.21.11	grāvāṇeva tad id arthaṃ jarethe iti sūktam akṣī iva karṇāv iva nāsevety aṅgasamākhyāyam evāsmiṃs tad indriyāṇi dadhāti
1.21.12	tad u traiṣṭubhaṃ vīryaṃ vai triṣṭub vīryam evāsmiṃs tad dadhāti
1.21.13	īḍe dyāvāpṛthivī pūrvacittaya iti sūktam
1.21.14	agniṃ gharmaṃ surucaṃ yāmann iṣṭaya ity abhirūpaṃ yad yajñe 'bhirūpaṃ tat samṛddham
1.21.15	tad u jāgataṃ jāgatā vai paśavaḥ paśūn evāsmiṃs tad dadhāti
1.21.16	yābhir amum āvataṃ yābhir amum āvatam ity etāvato hātrāśvinau kāmān dadṛśatus tān evāsmiṃs tad dadhāti tair evainaṃ tat samardhayati
1.21.17	arūrucad uṣasaḥ pṛśnir agriya iti rucitavatī rucam evāsmiṃs tad dadhāti
1.21.18	dyubhir aktubhiḥ pari pātam asmān ity uttamayā paridadhāti
1.21.19	ariṣṭebhir aśvinā saubhagebhiḥ tan no mitro varuṇo māmahantām aditiḥ sindhuḥ pṛthivī uta dyaur ity etair evainaṃ tat kāmaiḥ samardhayati
1.21.20	iti nu pūrvam paṭalam
1.22.1	athottaram
1.22.2	upa hvaye sudughāṃ dhenum etāṃ hiṃkṛṇvatī vasupatnī vasūnām abhi tvā deva savitaḥ sam ī vatsaṃ na mātṛbhiḥ saṃ vatsa iva mātṛbhir yas te stanaḥ śaśayo yo mayobhūr gaur amīmed anu vatsam miṣantaṃ namased upa sīdata saṃjānānā upa sīdann abhijñv ā daśabhir vivasvato duhanti saptaikāṃ samiddho agnir aśvinā samiddho agnir vṛṣaṇāratir divas tad u prayakṣatamam asya karmātmanvan nabho duhyate ghṛtam paya ut tiṣṭha brahmaṇaspate 'dhukṣat pipyuṣīm iṣam upa dravapayasā godhug oṣam ā sute siñcata śriyam ā nūnam aśvinor ṛṣiḥ sam u tye mahatīr apa ity ekaviṃśatir abhirūpā yad yajñe 'bhirūpaṃ tat samṛddham
1.22.3	ud u ṣya devaḥ savitā hiraṇyayety anūttiṣṭhati praitu brahmaṇaspatir ity anupraiti gandharva itthā padam asya rakṣatīti kharam avekṣate nāke suparṇam upa yat patantam ity upaviśati tapto vāṃ gharmo nakṣati svahotobhā pibatam aśvineti pūrvāhṇe yajati
1.22.4	agne vīhīty anuvaṣaṭkaroti sviṣṭakṛdbhājanam
1.22.5	yad usriyāsv āhutaṃ ghṛtam payo 'sya pibatam aśvinety aparāhṇe yajaty agne vīhīty anuvaṣaṭkaroti sviṣṭakṛdbhājanam
1.22.6	trayāṇāṃ ha vai haviṣāṃ sviṣṭakṛte na samavadyanti somasya gharmasya vājinasyeti sa yad anuvaṣaṭkaroty agner eva sviṣṭakṛto 'nantarityai
1.22.7	viśvā āśā dakṣiṇasād iti brahmā japati
1.22.8	svāhākṛtaḥ śucir deveṣu gharmaḥ samudrād ūrmim ud iyarti veno drapsaḥ samudram abhi yaj jigāti sakhe sakhāyam abhy ā vavṛtsvordhva ū ṣu ṇa ūtaya ūrdhvo naḥ pāhy aṃhasas taṃ ghem itthā namasvina ity abhirūpā yad yajñe 'bhirūpaṃ tat samṛddham
1.22.9	pāvakaśoce tava hi kṣayam parīti bhakṣam ākāṅkṣate
1.22.10	hutaṃ havir madhu havir indratame 'gnāv aśyāma te deva gharma madhumataḥ pitumato vājavato 'ṅgirasvato namas te astu mā mā hiṃsīr iti gharmasya bhakṣayati
1.22.11	śyeno na yoniṃ sadanaṃ dhiyā kṛtam ā yasmin sapta vāsavā iti saṃsādyamānāyānvāha
1.22.12	havir haviṣmo mahi sadma daivyam iti yad ahar utsādayiṣyanto bhavanti
1.22.13	sūyavasād bhagavatī hi bhūyā ity uttamayā paridadhāti
1.22.14	tad etad devamithunaṃ yad gharmaḥ sa yo gharmas tacchiśnaṃ yau śaphau tau śaphau yopayamanī te śroṇikapāle yat payas tad retas tad idam agnau devayonyām prajanane retaḥ sicyate 'gnir vai devayoniḥ so 'gner devayonyā āhutibhyaḥ sambhavati
1.22.15	ṛṅmayo yajurmayaḥ sāmamayo vedamayo brahmamayo 'mṛtamayaḥ sambhūya devatā apyeti ya evaṃ veda yaś caivaṃ vidvānetena yajñakratunā yajate
1.23.1	devāsurā vā eṣu lokeṣu samayatanta te vā asurā imān eva lokān puro 'kurvata yathaujīyāṃso balīyāṃsa evaṃ te vā ayasmayīm evemām akurvata rajatām antarikṣaṃ hariṇīṃ divaṃ te tathemāṃllokān puro 'kurvata te devā abruvan puro vā ime 'surā imāṃllokān akrata pura imāṃllokān pratikaravāmahā iti tatheti te sada evāsyāḥ pratyakurvatāgnīdhram antarikṣāddhavirdhāne divas te tathemāṃllokān puraḥ pratyakurvata
1.23.2	te devā abruvann upasada upāyāmopasadā vai mahāpuraṃ jayantīti tatheti te yām eva prathamām upasadam upāyaṃs tayaivainān asmāllokād anudanta yāṃ dvitīyāṃ tayāntarikṣād yāṃ tṛtīyāṃ tayā divas tāṃstathaibhyo lokebhyo 'nudanta
1.23.3	te vā ebhyo lokebhyo nuttā asurā ṛtūn aśrayanta te devā abruvann upasada evopāyāmeti tatheti ta imās tisraḥ satīr upasado dvir dvir ekaikām upāyaṃs tāḥ ṣaṭ samapadyanta ṣaḍ vā ṛtavas tān vā ṛtubhyo 'nudanta
1.23.4	te vā ṛtubhyo nuttā asurā māsān aśrayanta te devā abruvann upasada evopāyāmeti tatheti ta imāḥ ṣaṭ satīrupasado dvir dvir ekaikām upāyaṃs tā dvādaśa samapadyanta dvādaśa vai māsas tān vai māsebhyo 'nudanta
1.23.5	te vai māsebhyo nuttā asurā ardhamāsān aśrayanta te devā abruvann upasada evopāyāmeti tatheti ta imā dvādaśa satīr upasado dvir dvir ekaikām upāyaṃs tāś caturviṃśatiḥ samapadyanta caturviṃśatir vā ardhamāsās tān vā ardhamāsebhyo 'nudanta
1.23.6	te vā ardhamāsebhyo nuttā asurā ahorātre aśrayanta te devā abruvann upasadāv evopāyāmeti tatheti te yām eva pūrvāhṇa upasadam upāyaṃs tayaivainān ahno 'nudanta yām aparāhṇe tayā rātres tāṃstathobhābhyām antarāyan
1.23.7	tasmāt supūrvāhṇa eva pūrvayopasadā pracaritavyaṃ svaparāhṇe 'parayā tāvantameva tad dviṣate lokam pariśinaṣṭi
1.24.1	jitayo vai nāmaitā yad upasado 'sapatnāṃ vā etābhir devā vijitiṃ vyajayanta
1.24.2	asapatnāṃ vijitiṃ vijayate ya evaṃ veda
1.24.3	yāṃ devā eṣu lokeṣu yām ṛtuṣu yām māseṣu yām ardhamāseṣu yām ahorātrayor vijitiṃ vyajayanta tāṃ vijitiṃ vijayate ya evaṃ veda
1.24.4	te devā abibhayur asmākaṃ vipremāṇam anvidam asurā ābhaviṣyantīti te vyutkramyāmantrayantāgnir vasubhir udakrāmad indro rudrair varuṇa ādityair bṛhaspatir viśvair devaiḥ
1.24.5	te tathā vyutkramyāmantrayanta te 'bruvan hanta yā eva na imāḥ priyatamās tanvas tā asya varuṇasya rājño gṛhe saṃnidadhāmahai tābhir eva naḥ sa na saṃgacchātai yo na etad atikrāmād ya ālulobhayiṣād iti tatheti te varuṇasya rājño gṛhe tanūḥ saṃnyadadhata
1.24.6	te yad varuṇasya rājño gṛhe tanūḥ saṃnyadadhata tat tānūnaptram abhavat tat tānūnaptrasya tānūnaptratvam
1.24.7	tasmād āhur na satānūnaptriṇe drogdhavyam iti
1.24.8	tasmād v idam asurā nānvābhavanti
1.25.1	śiro vā etad yajñasya yad ātithyaṃ grīvā upasadaḥ samānabarhiṣī bhavataḥ samānaṃ hi śirogrīvam
1.25.2	iṣuṃ vā etāṃ devāḥ samaskurvata yad upasadas tasyā agnir anīkam āsīt somaḥ śalyo viṣṇus tejanaṃ varuṇaḥ parṇāni tām ājyadhanvāno vyasṛjaṃs tayā puro bhindanta āyan
1.25.3	tasmād etā ājyahaviṣo bhavanti
1.25.4	caturo 'gre stanān vratam upaity upasatsu catuḥsaṃdhir hīṣur anīkaṃ śalyas tejanam parṇāni
1.25.5	trīn stanān vratam upaity upasatsu triṣaṃdhir hīṣur anīkaṃ śalyas tejanaṃ dvau stanau vratam upaity upasatsu dviṣaṃdhir hīṣuḥ śalyaś ca hy eva tejanaṃ caikaṃ stanaṃ vratam upaity upasatsv ekā hy eveṣur ity ākhyāyata ekayā vīryam kriyate
1.25.6	paro varīyāṃso vā ime lokā arvāg aṃhīyaṃsaḥ parastād arvācīr upasada upaity eṣām eva lokānām abhijityā
1.25.7	upasadyāya mīḍhuṣa imām me agne samidham imām upasadaṃ vaner iti tisras tisraḥ sāmidhenyo rūpasamṛddhā etad vai yajñasya samṛddhaṃ yad rūpasamṛddhaṃ yat karma kriyamāṇam ṛg abhivadati
1.25.8	jaghnivatīr yājyānuvākyāḥ kuryāt
1.25.9	agnir vṛtrāṇi jaṅghanad ya ugra iva śaryahā tvaṃ somāsi satpatir gayasphāno amīvahedaṃ viṣṇur vi cakrame trīṇi padā vicakrama ity etāḥ
1.25.10	viparyastābhir aparāhṇe yajati
1.25.11	ghnanto vā etābhir devāḥ puro bhindanta āyan yad upasadaḥ
1.25.12	sachandasaḥ kartavyā na vichandasaḥ
1.25.13	yad vichandasaḥ kuryād grīvāsu tad gaṇḍaṃ dadhyād īśvaro glāvo janitoḥ
1.25.14	tasmāt sachandasa eva kartavyā na vichandasaḥ
1.25.15	tad u ha smāhopāvir jānaśruteya upasadāṃ kila vai tad brāhmaṇe yasmād apy aślīlasya śrotriyasya mukhaṃ vy eva jñāyate tṛptam iva rebhatīvety ājyahaviṣo hy upasado grīvāsu mukham adhyāhitaṃ tasmāddha sma tad āha
1.26.1	devavarma vā etad yat prayājāś cānuyājāś cāprayājam ananuyājam bhavatīṣvai saṃśityā apratiśarāya
1.26.2	sakṛd atikramyāśrāvayati yajñasyābhikrāntyā anapakramāya
1.26.3	tad āhuḥ krūram iva vā etat somasya rājño 'nte caranti yad asya ghṛtenānte caranti ghṛtena hi vajreṇendro vṛtram ahan
1.26.4	tad yad aṃśur aṃśuṣ ṭe deva somāpyāyatām indrāyaikadhanavida ā tubhyam indraḥ pyāyatām ā tvam indrāya pyāyasvā pyāyayāsmān sakhīn sanyā medhayā svasti te deva soma sutyām udṛcam aśīyeti rājānam āpyāyayanti yad evāsya tat krūram ivānte caranti tad evāsyaitenāpyāyayanty atho enaṃ vardhayanty eva
1.26.5	dyāvāpṛthivyor vā eṣa garbho yat somo rājā tad yad eṣṭā rāya eṣṭā vāmāni preṣe bhagāya ṛtam ṛtavādibhyo namo dive namaḥ pṛthivyā iti prastare nihnavate dyāvāpṛthivībhyām eva tan namaskurvanty atho ene vardhayanty eva vardhayanty eva
1.27.1	somo vai rājā gandharveṣv āsīt taṃ devāś ca ṛṣayaś cābhyadhyāyan katham ayam asmān somo rājā gacched iti sā vāg abravīt strīkāmā vai gandharvā mayaiva striyā bhūtayā paṇadhvam iti neti devā abruvan kathaṃ vayaṃ tvad ṛte syāmeti sābravīt krīṇītaiva yarhi vāva vo mayārtho bhavitā tarhyeva vo 'ham punar āgantāsmīti tatheti tayā mahānagnyā bhūtayā somaṃ rājānam akrīṇan
1.27.2	tām anukṛtim askannāṃ vatsatarīm ājanti somakrayaṇīṃ tayā somaṃ rājānāṃ krīṇanti
1.27.3	tām punar niṣkrīṇīyāt punar hi sā tān āgacchat
1.27.4	tasmād upāṃśu vācā caritavyaṃ some rājani krīte gandharveṣu hi tarhi vāg bhavati sāgnāv eva praṇīyamāne punar āgacchati
1.28.1	agnaye praṇīyamānāyānubrūhīty āhādhvaryuḥ
1.28.2	pra devaṃ devyā dhiyā bharatā jātavedasam havyā no vakṣad ānuṣag iti gāyatrīm brāhmaṇasyānubrūyāt
1.28.3	gāyatro vai brāhmaṇas tejo vai brahmavarcasaṃ gāyatrī tejasaivainaṃ tad brahmavarcasena samardhayati
1.28.4	imam mahe vidathyāya śūṣam iti triṣṭubhaṃ rājanyasyānubrūyāt
1.28.5	traiṣṭubho vai rājanya ojo vā indriyaṃ vīryaṃ triṣṭub ojasaivainaṃ tad indriyeṇa vīryeṇa samardhayati
1.28.6	śaśvat kṛtva īḍyāya pra jabhruriti
1.28.7	svānām evainaṃ tacchraiṣṭhyaṃ gamayati
1.28.8	śṛṇotu no damyebhir anīkaiḥ śṛṇotv agnir divyair ajasra iti
1.28.9	ājarasaṃ hāsminn ajasro dīdāya ya evaṃ veda
1.28.10	ayam iha prathamo dhāyi dhātṛbhir iti jagatīṃ vaiśyasyānubrūyāt
1.28.11	jāgato vai vaiśyo jāgatāḥ paśavaḥ paśubhir evainaṃ tat samardhayati
1.28.12	vaneṣu citraṃ vibhvaṃ viśe viśa ity abhirūpā yad yajñe 'bhirūpaṃ tat samṛddham
1.28.13	ayam u ṣya pra devayur iti
1.28.14	anuṣṭubhi vācaṃ visṛjate
1.28.15	vāg vā anuṣṭub vācyeva tad vācaṃ visṛjate
1.28.16	ayam u ṣya iti yad āhāyam u syāgamaṃ yā purā gandharveṣv avāksam ity eva tad vāk prabrūte
1.28.17	ayam agnir uruṣyatīti
1.28.18	ayaṃ vā agnir uruṣyati
1.28.19	amṛtād iva janmana ity amṛtatvam evāsmiṃs tad dadhāti
1.28.20	sahasaś cit sahīyān devo jīvātave kṛta iti
1.28.21	devo hy eṣa etaj jīvātave kṛto yad agniḥ
1.28.22	iḍāyās tvā pade vayaṃ nābhā pṛthivyā adhīti
1.28.23	etad vā iḍāyās padaṃ yad uttaravedīnābhiḥ
1.28.24	jātavedo ni dhīmahīti nidhāsyanto hy enaṃ bhavanti
1.28.25	agne havyāya voḍhava iti havyaṃ hi vakṣyan bhavati
1.28.26	agne viśvebhiḥ svanīka devair ūrṇāvantam prathamaḥ sīda yonim iti
1.28.27	viśvair evainaṃ taddevaiḥ sahāsādayati
1.28.28	kulāyinaṃ ghṛtavantaṃ savitra iti kulāyam iva hy etad yajñe kriyate yat paitudāravāḥ paridhayo gulgulūrṇāstukāḥ sugandhitejanānīti yajñaṃ naya yajamānāya sādhv iti yajñam eva tad ṛjudhā pratiṣṭhāpayati
1.28.29	sīda hotaḥ sva u loke cikitvān ity agnir vai devānāṃ hotā tasyaiṣa svo loko yad uttaravedīnābhiḥ
1.28.30	sādayā yajñaṃ sukṛtasya yonāv iti yajamāno vai yajño yajamānāyaivaitām āśiṣam āśāste
1.28.31	devāvīr devān haviṣā yajāsy agne bṛhad yajamāne vayo dhā iti prāṇo vai vayaḥ prāṇam eva tad yajamāne dadhāti
1.28.32	ni hotā hotṛṣadane vidāna ity agnir vai devānāṃ hotā tasyaitaddhotṛṣadanaṃ yad uttaravedīnābhiḥ
1.28.33	tveṣo dīdivāṁ asadat sudakṣa ity āsanno hi sa tarhi bhavati
1.28.34	adabdhavratapramatir vasiṣṭha ity agnir vai devānāṃ vasiṣṭhaḥ
1.28.35	sahasrambharaḥ śucijihvo agnir ity eṣā ha vā asya sahasrambharatā yad enam ekaṃ santam bahudhā viharanti
1.28.36	pra ha vai sāhasram poṣam āpnoti ya evaṃ veda
1.28.37	tvaṃ dūtas tvam u naḥ paraspā ityuttamayā paridadhāti
1.28.38	tvaṃ vasya ā vṛṣabha praṇetā agne tokasya nas tane tanūnām aprayucchan dīdyad bodhi gopā iti
