1.1.1	Now we shall explain the application of the rules of this Veda.
1.13.1	When the food is being brought, he looks at it, saying, "I look at thee with the eye of Mitra." "I receive thee with the impulse of the divine Savitr, with the arms of the Asvins, with the hands of Pusan." Having received it in the hollow of his hands, he places it on the navel of the earth, on the lap of Aditi. Having placed it on the kuśas with the handle towards the east, he should eat it with the thumb and the little finger, without breaking it. "I eat with the mouth of Agni, with the mouth of Brihaspati." Having sipped water, he should say, "I desire thee with truth." "Those deities who are in the waters, may they appease my eye, ear, and breath. May they not injure me." "I place thee in the belly of Indra." He should touch the navel. Having washed, he should thrice pour the water used for bringing the food into himself.
1.13.2	Having sprinkled it, he should place the portion of Brahman in it.
1.13.3	Afterwards, the portion of the sacrificer on the Kuśa grass.
1.13.4	He should look at the Anvāhārya portion: "May this be the portion of Prajapati, nourishing, full of milk, and not perishable. Do not look at me in this world and the other world."
1.13.5	"Protect my Prāṇāpāna (vital airs). For Kāma (Cupid) thee." Having touched it with the thumb and the little finger, having taken the remaining part, he should place it in the Brahmabhaga.
1.13.6	Hearing, "O Brahman, we are about to depart," Brihaspati, the Brahman, sat in the abode of the Brahman. O Brihaspati, you have protected the sacrifice. Protect the sacrifice, protect the lord of the sacrifice, protect me.
1.13.7	Having recited the verses "Bhūr Bhuvaḥ Svaḥ, Brihaspati-born," one should permit the kindling wood with the words "Pratiṣṭha." When the last of the priests has finished, one should offer all the expiations. The others should touch him.
1.13.8	Or the Hotr.
1.13.9	These are the regular offerings.
1.13.10	All the priests stand up with the concluding recitation.
2.1.1	The animal sacrifice and Soma sacrifice have been prescribed for the full moon day.
2.1.2	One should perform the sacrifice on the new moon day or the full moon day with these.
2.1.3	A king should offer Agnihotra.
2.1.4	One should offer food to a Brahmana who is a recluse at other times.
2.1.5	One who is truthful and righteous should always offer Soma.
2.1.6	In the case of many, the injunction of many is in close proximity.
2.1.7	Two each for the Yajya and Anuvakya.
2.1.8	In the case of unseen injunctions, it is always so.
2.1.9	The Agnihotra rite.
2.1.10	In the Krittika, Rohini, Mrigashira, Phalguni, Vishakha, Uttaraphalguni, and Pushya constellations.
2.1.11	In any of these.
2.1.12	A Brahmin should perform the Agnihotra rite in the spring season.
2.1.13	The Kshatriya and Vaishya castes should perform it in the summer, rainy, and autumn seasons.
2.1.14	He should place it in any of the seasons.
2.1.15	One who is going to perform a Soma sacrifice should ask about the Nakshatra, but not about the stars.
2.1.16	One should bring the kindling woods from the base of the Asvattha tree, without looking back.
2.1.17	"The Asvattha tree that has grown from the base of a Shami tree, I bring you with the Veda, with the auspicious signs." The Agnihotra rite ends here.
2.1.18	If the Iṣṭis are many, then (the Hotr) should recite the Agni-verse.
2.1.19	In the first (verse) Agni is Agni, Pavamāna.
2.1.20	O Agni, thou art the life-giver, O Agni, thou art purifying, thou art the giver of wealth.
2.1.21	When the Svishtakṛt-offering is mentioned, one should recite the Sauvishtakṛtī verse.
2.1.22	In all cases where there is a change of deity, the Nitya verses are omitted.
2.1.23	Those who are Sviṣṭakṛt and the two Antaryājas, they are in that place.
2.1.24	This is the similarity of the same class.
2.1.25	In the second, Agni is in Vṛdhanvant, Agni is in Pāvaka, Agni is pure, he shines for us, Agni shines, Agni shines with light, Agni is the most pure, O Agni, your purities shine.
2.1.26	I invoke Agni, the all-conquering, the priest, at the second Samidheni offering, one should pour out the Soma before the last (verse). Pṛthupāja, the immortal, two (verses).
2.1.27	Having said, "Do thou go," he should go with these (verses). "May we obtain wealth with Agni, the nourisher, the remover of grief, the remover of evil." The optional verses are "Agni and Soma, Indra and Agni, Vishnu."
2.1.28	Aditi.
2.1.29	O Aditi, we invoke thee, the great, the mighty, the mother of the well-disciplined, the wife of truth, the ruler, the imperishable, the far-reaching, the well-armed Aditi, the well-guiding.
2.1.30	The two verses "Agni is kindled" and "Agni is praised" are to be recited at the Samyajya. The three verses beginning with "O Agni, do thou come" are to be uttered.
2.1.31	The first and the last verses should be recited.
2.1.32	Or the first.
2.1.33	In that case, it is in the same Viraj.
2.1.34	Thus, one should understand that the Viraj is in the mere modification of the Veda.
2.1.35	From the beginning, the twelve nights are without interruption.
2.1.36	But those who have lost their glory completely.
2.2.1	Having kindled the Garhapatya in the afternoon, one should bring the Dakṣiṇāgni and offer it from the Vitskula of one who has wealth and is of the same caste. Some say that one should offer it from the fire that is being maintained or having churned out fire from the kindling wood, one should take the Āhavanīya from the burning Garhapatya.
2.2.2	One should take it with the verse, "I offer you, the god, to the gods for victory."
2.2.3	"When he is being lifted up, he should say, 'Lift me up from sin, whatever I have done unknowingly or knowingly during the day. Protect me from all that, and lift me up from it.' He should offer this prayer."
2.2.4	I offer the oblation of immortality into the immortal, Agni into the earth, the womb of immortality. By that I conquer the endless desire. Prajapati, the first, conquered this. Agni into Agni, Svāhā. He should place it facing the sun.
2.2.5	Thus in the morning, facing the same sun when it has risen.
2.2.6	If he is going to sleep, he should say, "The night has come."
2.2.7	From now on, the householder who has established the sacred fire should observe the vow until the offering.
2.2.8	One who has not offered the morning oblation should offer it at sunrise.
2.2.9	The oblation should be offered at sunset.
2.2.10	One should always sip water.
2.2.11	One should sip water, reciting, "I sprinkle you with truth and reality." One should sip water three times, taking water again and again.
2.2.12	There is an option in the case of immediate necessity.
2.2.13	The right one is known first. The father of the fires is the Garhapatya, the son is the Ahavaniya. Therefore one should sprinkle thus.
2.2.14	One should carry a stream of water from the Garhapaty without interruption, like a weaver weaving a thread, from the Ahavaniya.
2.2.15	Then, having sat down behind the Garhapatya, he should remove the embers towards the north, saying, "You have performed well, you will perform well."
2.2.16	He should place the Agnihotra on them, saying, "Placed, placed, placed."
2.2.17	The place of Ida is full of ghee, the moving and the unmoving. O Jātavedas, accept this oblation. Those domestic animals of various forms, of those seven, may there be prosperity in me. So be it.
2.2.18	Some say that one should not keep curd.
2.3.1	There is always a sacrifice with milk.
2.3.2	Barley-gruel, cooked rice, curd, ghee, for those who desire villages, food, sense-organs, and energy.
2.3.3	One should kindle the fire on which the oblation has been placed.
2.3.4	If it is not on which the oblations have been placed, one should say, "May Agni not harm your energy."
2.3.5	Sprinkling with a ladle, one should say "May there be peace for you. You are immortal."
2.3.6	There is no transgression of these two.
2.3.7	Again, he should remove it with the burning (fire). Three times, he should remove the Rakshas, the evil ones.
2.3.8	Carrying it upwards like drawing out the roots, he should place it upwards, saying, "For the sky, for the atmosphere, for the earth."
2.3.9	Having performed the Suhuta rite, having thrown the embers, having heated the spoon and ladle, he should say, "The Rakshas have been repelled, the evil spirits have been repelled, Rakshas has been burnt, the evil spirits burnt."
2.3.10	Having placed the spoon to the north of the pot, he should say "Take it up."
2.3.11	Having performed the Agnihotra, having sipped water, having gone beyond the altar, having sat down towards the south, having heard this, he should recite "Oṃ, let it be uttered."
2.3.12	Having been uttered, he should recite the Sruva-filling verse: "Bhūr Idā, Bhuva Idā, Svaḥ Idā, Vrīd Idā."
2.3.13	"The eldest, the eldest, the most full, he who desires the prosperity of his sons, the eldest."
2.3.14	He should offer a full oblation to the son who is dear to him.
2.3.15	Having touched the pot, the kindling wood, and the ladle, and having brought the Gārhapatya fire, he should place it on the Kusha grass near the Āhavanīya fire, the size of his own breath. Having touched his knees, he should place the kindling wood with the mantra, "I place the silver fire-light, the evening brick, with Svāhā."
2.3.16	Having placed the kindling wood, he says, "You are lightning. You are lightning. May you remove my sin." Having touched the water with faith, he should offer the blazing fire at a distance of two fingers, saying, "Om, Agni is light, light is Agni. Svāhā."
2.3.17	Having offered the first oblation, having placed it on the Kuśa grass, he should look at the Garhapatya fire, saying, "Grant me cattle."
2.3.18	Then the second oblation silently, larger, not mixed, either in front or to the north.
2.3.19	He should meditate on Prajapati mentally, silently in all oblations.
2.3.20	Having placed the oblations in the ladle, he shakes it thrice and cleans it by the roots of the Kuśa grass, saying, "For the animals."
2.3.21	He makes the fingers of them face downwards towards the south, facing east, silently or saying, "Svāhā to the Pitṛs."
