1.1.1	We shall explain the sacrifice.
1.18.21	He orders, "Do not scatter the grains."
1.18.22	The wife or a female slave grinds.
1.18.23	She does all this.
1.18.24	Here she places the cakes.
1.19.1	The oblations are cooked on the Āhavanīya or Gārhapatya fire, behind the fire.
1.19.2	As prescribed, he takes up the Upavesa.
1.19.3	"He says, "Burn the Rakshas, burn the Rakshas' hand, you are the one to be worshipped," and with that he throws the two coals towards the east.
1.19.4	Having excluded either the northern or southern part of the intermediate region, and having touched water,
1.19.5	and having deposited the remaining water, saying, "Carry to the place of sacrifice,
1.19.6	"He places the skull on it with the formula, "Thou art firm."
1.19.7	He places the embers on it with the verse, "Thou art burnt."
1.19.8	He places it with the formula "Thou art the supporter" to the east of it.
1.19.9	Of the eight-vesselled (cake) two are in the middle, three to the south and three to the north.
1.19.10	Of these two, he places the one with the formula, "Thou art the supporter" to the south-east and the other with the formula, "Thou art the Maruts's shardier" to the south west.
1.19.11	"He places it with the formula, "Thou art the firmest of all the directions; thou art the firmest wealth, thou art the firmst nourishment; thou art the most firm of the kinsmen of the sacrificer." He places it in the north-east direction.
1.19.12	" "He places it with "I place thee for the unbroken kinsmen of the kinsmen." He places in the north-west direction.
1.19.13	" "Thou art intelligence." He places the remaining one in the north.
1.19.14	" "As of the eight-vessel, so of the eleven-vessel, he places three.
1.19.15	Of these, the two which are the most distant from the middle one are the two which are nearest to the middle one.
1.19.16	Of these two, the one which is the most distant from it is the one which is nearest to it.
1.19.17	As stated in the case of the intervening regions.
1.19.18	The remaining ones are those which are farthest from the Cit.
1.19.19	As in the case of eleven potsherds, so in the case of twelve potsherds.
1.19.20	He places embers on the potsherds with the Vedic formula, "Be heated by the penance of Bhrigus and Angiras."
1.19.21	Having heated the vessel, he pours the grains into the windless place.
1.19.22	"He pours the grains from the black antelope skin, with the formula, "For the god thee."
1.19.23	Three times with the formula, and once silently.
1.19.24	While pouring, he restrains speech, and while sprinkling, he releases it.
1.19.25	"I pour thee with the two Vāra-cups of Hari." He pours the flour three times through the two strainer-bags, held above.
1.19.26	"The god is indeed."
1.19.27	Taking the flour in the ladle and pouring it into the Veda, he brings it to the flour with the formula, "The waters have united."
1.19.28	If the prepared ones were not available, then one should mix them with whatever Yajus verses are available. This is a statement of purpose in an emergency.
1.19.29	"He brings them saying, "You have been born from the waters."
1.19.30	He sprinkles them clockwise, saying, "Be united with the waters."
1.19.31	"I am uniting you for the sake of generation," or "I am uniting you as the generator."
1.19.32	"Thou art the head of the sacrifice," he says, making the ball.
1.19.33	"Turn ye according to your share," he says, dividing it.
1.20.1	"May Savitr, the god, divide you; may Bhaga, Savitr, divide you; Savitr, Pusan, divide you; Vayu, Savitr, may divide you; I divide you for the mother."
1.20.2	Having made the two balls equal, he touches the Agniya (ball) with the formula, "This is for Agni" and the Uttarā (ball) with "This is for the deity."
1.20.3	"I am removing the face of the army from the southern half of the skull," having removed the embers from the southern half, he removes them from the northern half.
1.20.4	Thus the rites of these (balls) are performed in sequence.
1.20.5	Each of the similar kinds of oblations is offered separately.
1.20.6	The offerings that are made together are excluded from each other, as in the case of the Vada and Dana offerings.
1.20.7	The Udvapana and Nispavana rites are performed everywhere at the beginning of the sacrifice.
1.20.8	Taking the right-hand lump of rice, saying "You are the head of the sacrifice," he places it on the right-hand skull-cup, saying "You have the heat, you are the life of the universe."
1.20.9	"May you be in the heat of the heat."
1.20.10	So also the northern one.
1.20.11	"May you spread out widely." He spreads out.
1.20.12	He spreads out all the potsherds.
1.20.13	Having brought water into the vessel, he says, "Take the skin," and anoints it with clay, moving clockwise, without scraping.
1.20.14	"May it be protected from within," he makes three rounds with the firebrand.
1.20.15	"May Vāyu, the lord of the sacrifice, protect you."
1.20.16	He kindles with darbha grass, saying, "May the god Savitar melt you."
1.20.17	He heats with burning grass, saying, "May Agni protect your body."
1.20.18	He scatters hot ashes with the Veda, saying, "Be united with the Brahman."
1.20.19	Or, "Take the Brahman."
1.20.20	He releases the speech when he says, "Do not burn, do not burn."
1.20.21	He washes his fingers and rinses the vessel over the embers.
1.20.22	Having drawn three lines towards the north with the wooden sword, either to the east of the Āhavanīya or to the east of Garhapatya, he says, "For oneness, svāhā," and moves them three times without touching each other.
1.20.23	He then leads it (the fire) and kindles it.
1.20.24	He makes the altar of the size of the sacrificer on the eastern side of the Ahavaniya fire.
1.20.25	It is of the size of a man, lying down.
1.21.1	The altar was made by the Veda. The earth spread out. The earth carries the embryo of the lord of the earth within the worlds. From that the sacrifice is born, giving everything. Thus he recites in front of the Stambayajus. He smears the altar three times with the Veda.
1.21.2-6	From the first half of the Veda, the Stambayajus is taken up to the third part. Taking up the wooden sword with the formula, "Thou art for the god." He consecrates it with the formula, "Thou art the arm of Indra." He cuts off the tip with a darbha-grass with the formula, "Thou art the thousand-armed, hundred-rayed." He places the darbha-grass, either with the tip towards the east or towards the north, with the formula, “Thou art the armour of the earth.”
1.21.7	"O Earth, the deity of sacrifice," he strikes with the wooden sword.
1.21.8	"The stone has been struck away from the earth," he takes up the earth with grass, saying, "The stone has been driven away, the killer has been driven away."
1.21.9	"Go to the cattle-pen," he carries it away.
1.21.10	"May the sky rain for you," he looks towards the altar. "May Parjanya rain for you," towards the sacrificer.
1.21.11	Having placed the two hands, stretched out, towards the north, the Agnidhra sits down.
1.21.12	"He places it (the fire) in the middle of the altar with the formula, "In the course of the Veda, the binding."
1.21.13	It becomes a heap.
1.21.14	The Agnidhra takes up the heap with the formula, "The Avabādha, the Durasya."
1.21.15	Having taken it around, he places it.
1.21.16	Thus he takes the second. Thus he takes the third.
1.21.17	"He strikes the second time, saying, "May the auspicious plants not injure your root."
1.21.18	"He takes the second time, (saying), "The Araru is driven away from the divine sacrifice."
1.21.19	"He seizes the second time, "The divine sacrifice is driven away from those who are to be driven away."
1.21.20	"He strikes a third time, saying, "May the drops not fall from heaven."
1.21.21	He takes the third (brick) with the verse, "The stone has been removed from the earth, it is not for the worship of the gods."
1.21.22	He takes the third (verse) with the verse "The stone has fallen, it is for the destruction of evil."
1.21.23	He takes silently the fourth (verse).
1.21.24	He takes the entire darbha grass.
1.21.25	He takes the fourth (verse) with "May the stone not fall on the heaven."
1.21.26	He encloses the altar with the wooden sword.
1.21.27-30	The Vasus hold thee, thus he writes the line towards the south, towards the east. The Rudras hold thee, thus towards the west, towards the north. The Adityas hold thee, thus to the north, towards the east.
1.22.1	Having come to this, men make this altar rich in wealth, rich in Rudras, rich in Ādityas, as the expanse of heaven and earth, so that this sacrificer may not be injured. This is the place of Aditi, agreeable to the gods. All the gods have enjoyed this. May the prosperity of wealth enter the sacrificer." Thus he instructs.
1.22.2	Having taken out the skin of the earth with the spade, he throws it on the heap, saying, "The earth has been removed from the place of sacrifice to the gods."
1.22.3	He digs, saying, "In the impulse of the god Savitr," or, "In the work of the god Savity, the men are doing." "May the auspicious plants not injure your roots."
1.22.4-7	The size of the trench is to be two, three, four, five, six, seven, eight, nine, ten, eleven, twelve, thirteen, fourteen, fifteen, sixteen, seventeen, eighteen, nineteen, twenty, twenty-one, twenty-two, twenty-three, twenty-four, twenty-five, twenty-six, twenty-seven, twenty-eight, twenty-nine, thirty, thirty-one, thirty-two, thirty-three, thirty-four, thirty-five, thirty-six, thirty-seven, thirty-eight, thirty-nine, forty, forty-one, forty-two, forty-three, forty-four, forty-five, forty-six, forty-seven, forty-eight, forty-nine, fifty, fifty-one, fifty-two, fifty-three, fifty-four, fifty-five, fifty-six, fifty-seven, fifty-eight, fifty-nine, sixty, sixty-one, sixty-two, sixty-three, sixty-four, sixty-five, sixty-six, sixty-seven, sixty-eight, sixty-nine, seventy, seventy-one, seventy-two, seventy-three, seventy-four, seventy-five, seventy-six, seventy-seven, seventy-eight, seventy-nine, eighty, eighty-one, eighty-two, eighty-three, eighty-four, eighty-five, eighty-six, eighty-seven, eighty-eight, eighty-nine, ninety, ninety-one, ninety-two, ninety-three, ninety-four, ninety-five, ninety-six, ninety-seven
