1.1.1	Now we shall teach the domestic rites.
4.5.13	The rites of consecration and the rites of the assembly are performed later.
4.3.29	"The one who is our messenger, the one who is born of oblation, has become (the fire)." Having sprinkled the torch with water,
4.3.30	Having washed the utensils in pairs, one should take them back.
4.3.31	One should place the balls in water.
4.3.32	In the fire that has been carried forward.
4.3.33	One should feed a brahmin.
4.3.34	Or one should give to a cow.
4.3.35	One should keep pairs in the places of growth and completion.
4.3.36	The offering is made clockwise.
4.5.14-18	One desiring Brahmic glory should use the Prapa rite on Darbha grass in the forest. One desiring sons and cattle should use the Udaktula rite. One desiring both should use both. One desiring cattle and well-being should perform the Vrih and Yava oblation with the mantra "Sahasrabahu Gaupatya".
4.3.37	The meaning of sesamum is understood from the meaning of barley.
4.4.1	The offering of balls of rice to the departed ancestors on the day of the new moon is explained by the Anvasthalipaka rite.
4.4.2	The Sraddha rite is performed on the day of new moon.
4.4.3	The other rites are Annaharana.
4.4.4	The rite is performed on a seat.
4.4.5	The offering is made in the southern fire.
4.4.6	And then there is Atiprajna.
4.4.7	In the fire of the Sala tree, for one who has not established the sacred fires.
4.4.8	One Karasru.
4.5.19	One should give the fruits of a great tree, having recited the Kauṭa mantra.
4.5.20	To the one who desires grace towards oneself.
4.5.21	One should make pairs of oneself equal in number.
4.5.22	"As a tree," five verses.
4.5.23	In that, the first act is earthly.
4.5.24	Having not eaten for half a month.
4.5.25	Or if unable, one should drink either of the two times.
4.5.26	Where one sees the Self.
4.5.27	This is the vow for the half-monthly vows.
4.5.28	On the full moon night, having bathed in a pond of the right size, one should offer unbroken rice grains with the Rigveda verses, saying "Svaha" in the water.
4.5.29	Now another (vow):
4.4.9	To the right of that is the place for Agni.
4.4.10	Here there is no keeping of torches.
4.4.11	There is no own mat.
4.4.12	There is neither anointing nor applying of collyrium.
4.4.13	There is not fragrance.
4.4.14	There is nothing to be hidden.
4.4.15	Inside the water pot.
4.4.16	One should keep the garment.
4.4.17	From the eighth day of Māgha onwards, there is a cooked rice offering.
4.4.18	One should offer it.
4.4.19	One offers with the mantra, "Svāhā to Aṣṭakā."
4.5.30	One who desires wealth should worship the sun at dawn. The wealth that is within the sphere of the lord of wealth is accomplished.
4.5.31	One who desires the well-being of the banyan tree should offer unbroken rice grains when the sun is setting.
4.5.32	One who wishes for the well-being and prosperity of small animals should offer sesame and rice grains to the moon at night.
4.4.20	Other than the Sthālīpāka.
4.4.21	Shaka is the side dish.
4.4.22	In the case of animals dedicated to the Pitrs and the Devas, one should offer the Vapa with the verse, "O Jātavedas, go to the Pitrs with the Vapa."
4.4.23	In the case dedicated to the Devas, with the verse, "O Jātaveda, go to the Devas with the Vapa."
4.4.24	In the case where the deity is unknown, one offers with the verse, "Obeisance to the unknown deity. Svāhā!"
4.4.25	Other than the Sthalipaka.
4.5.33	Having worshipped the sun on the fourth day, one should seek the objectives and go with well-being.
4.5.34	Having worshipped the sun on fifth day, one should enter the house and go with well being. One goes with well-being to the house.
4.6.1	One should always recite "Bhūr" for the sake of removing obstacles.
4.6.2	One does not have fear from sinful diseases or from witchcraft.
4.6.3	The elimination of misfortune.
4.6.4	The application of the sacrifice.
4.6.5	"With each one, "May it be on my head."
4.6.6	The seventh is "She who is oblique."
4.6.7	The hymn to Vamadevi.
4.6.8	The great formulas.
4.6.9	The highest is "Prajapati."
4.6.10	One who desires fame should worship the sun at dawn, noon, and dusk, saying, "May I have fame."
4.4.26	When the debt is known, one should offer with the middle leaf of the palm, saying, "This is the debt."
4.4.27	Now, then, the practice of plowing.
4.4.28	Having cooked a meal in an auspicious constellation, one should offer to these deities: to Indra, to the Maruts, to Parjanya, to Asani, to Bhaga.
4.4.29	One should worship Sita, Asha, Aradha, and Ananga.
4.6.11	"They are called the morning and evening twilight."
4.6.12	The worship of the sun at the time of sunrise and sunset is called "Svasthayana". The sun is worshipped at sunrise with the words "O Aditya, you are rising" and at sunset with the words "I am following you, O Aditya, as you are setting".
4.4.30	These are the same deities in the rites of sowing, ploughing, and harvesting.
4.4.31	One should offer to Indra in the heaps of grain.
4.4.32	The oblation for Indraṇī is cooked rice.
4.4.33	One should make an offering to him on the eighth day, saying, "One who is tormented by austerity."
4.4.34	The oblations for Indraṇī are covered, the oblations for Indra are covered.
4.5.1	From here onwards, they are optional.
4.5.2	Some say that they are in the eastern direction.
4.6.13	The one who desires a hundred (cows) should perform the half-month vow, and offer cooked rice made of barley and rice to Brahmins at the beginning of Tamisa.
4.6.14	He should take the grains and offer them at the junctions of the day, going out of the village towards the west, and having kindled a fire at the crossroads, offer facing the sun with the mantra "For Bhala, svāhā! For Bhalla, svāhā!"
4.5.3	Then, having placed the hands on the ground behind the fire, he should say, "We offer this to the earth."
4.5.4	"Wealth belonging to the sun" at night, "Wealth belonging to the day" during the day.
4.5.5	One should conclude with the three-verse hymn, "This hymn."
4.5.6	Vairūpākṣa is the first of the Homa offerings.
4.5.7	And in the optional ones.
4.6.15	The other two are covered by this.
4.6.16	One should be a celibate in the Tamisa and Antareka forests, until the end of one's life.
4.7.1	One should endure the end.
4.7.2	The hair is equal, not falling off.
4.7.3	Where the waters flow east or north.
4.7.4	Where the plants are without milk, thorns, or bitterness.
4.5.8	Having recited the mantras "Tapas" and "Tejas", one should control the breath and then begin to breathe, focusing on Vaikara, the deity.
4.5.9	In the case of optional rites, one should fast for three nights.
4.5.10	Or one should eat three meals.
4.5.11	But in the case of the first application of those regularly employed,
4.5.12	One should fast before performing the rites of sacrifice.
4.5.13	The rites of consecration and the rites of the assembly are performed later.
4.7.5	The dust of a cow is for a Brahmin.
4.7.6	The dust of a red cow is for a Kshatriya.
4.7.7	The dust from a black cow is for a Vaishya.
4.7.8	The dust should be firm, of one color, not dry, not saline, not covered with sand, and not mixed with grass.
4.7.9	For one desiring Brahmic splendor, the dust should be the size of a Darbha grass.
4.7.10	For those desiring strength, the dust should consist of large grasses.
4.7.11	For those who desire cattle, the dust should comprise soft grasses.
4.7.12	The dust is the size of a Shada grass.
4.5.14-18	One desiring Brahmic glory should use the Prapa rite on Darbha grass in the forest. One desiring sons and cattle should use the Udaktula rite. One desiring both should use both. One desiring cattle and well-being should perform the Vrih and Yava oblation with the mantra "Sahasrabahu Gaupatya".
4.7.13-20	or the size of the mandala continent. Or where the pits are dug by themselves and face all directions. There, one desiring fame and strength should make the eastern gate the last. One desiring sons and cattle should make the northern gate. One desiring everything should make the southern gate. One should not make the western gate. Nor the northern gate. The gate of the house.
4.5.19	One should give the fruits of a great tree, having recited the Kauṭa mantra.
4.5.20	To the one who desires grace towards oneself.
4.5.21	One should make pairs of oneself equal in number.
4.5.22	"As a tree," five verses.
4.5.23	In that, the first act is earthly.
4.5.24	Having not eaten for half a month.
4.5.25	Or if unable, one should drink either of the two times.
4.5.26	Where one sees the Self.
4.5.27	This is the vow for the half-monthly vows.
4.5.28	On the full moon night, having bathed in a pond of the right size, one should offer unbroken rice grains with the Rigveda verses, saying "Svaha" in the water.
4.5.29	Now another (vow):
4.7.21	so that he may not be a companion of the world.
4.7.22	He should avoid the Ashvattha tree to the east, the Plaksha to the south, the Nyagrodha to the west, and the Udumbara to the north.
4.7.23	From the Ashvattha comes the fear of fire, from the Plaksha one should say the untimely dead, from the Nyagrodh the affliction of weapons, and from the Udumbara the disease of the eyes.
4.5.30	One who desires wealth should worship the sun at dawn. The wealth that is within the sphere of the lord of wealth is accomplished.
4.5.31	One who desires the well-being of the banyan tree should offer unbroken rice grains when the sun is setting.
4.5.32	One who wishes for the well-being and prosperity of small animals should offer sesame and rice grains to the moon at night.
4.7.24	The Ashvattha tree is dedicated to the sun-god, the Plaksha to Yama, the Nyagrodha to Varuna, and the Udumbara to Prajapati.
4.7.25	One should place them in their proper places.
4.7.26	And one should worship these deities.
4.7.27	Having placed the fire in the middle, one should offer a sacrifice with a black cow.
4.7.28	Or with a white goat.
4.7.29	With milk and curds.
4.7.30	Or with milk pudding.
4.5.33	Having worshipped the sun on the fourth day, one should seek the objectives and go with well-being.
4.5.34	Having worshipped the sun on fifth day, one should enter the house and go with well being. One goes with well-being to the house.
4.6.1	One should always recite "Bhūr" for the sake of removing obstacles.
4.6.2	One does not have fear from sinful diseases or from witchcraft.
4.6.3	The elimination of misfortune.
4.6.4	The application of the sacrifice.
4.6.5	"With each one, "May it be on my head."
4.6.6	The seventh is "She who is oblique."
4.6.7	The hymn to Vamadevi.
4.6.8	The great formulas.
4.6.9	The highest is "Prajapati."
4.6.10	One who desires fame should worship the sun at dawn, noon, and dusk, saying, "May I have fame."
4.6.11	"They are called the morning and evening twilight."
4.6.12	The worship of the sun at the time of sunrise and sunset is called "Svasthayana". The sun is worshipped at sunrise with the words "O Aditya, you are rising" and at sunset with the words "I am following you, O Aditya, as you are setting".
4.7.31-39	The ghee, fat, meat and milk are mixed together. Taking eight measures, one should offer. "The first is "Vastoṣpati." The second is "Vāmadevya." The third is "Mahāvyaahṛtayah." The fourth is "Prajapati." The fifth is "Vasu." The sixth is "Rudra." The seventh is "Sarasvati." The eighth is "Brahma." The ninth is "Indra." The tenth is "Agni." The eleventh is "Yama." The twelfth is "Varuna." The thirteenth is "Kubera." The fourteenth is "Isana." The fifteenth is "Brahman." The sixteenth is "Vishnu." The seventeenth is "Shiva." The eighteenth is "Brahmin." The nineteenth is "Brahmana." The twentieth is "Brahmachari." The twenty-first is "Brahmaloka." The twentysecond is "Brahmapada." The twentythird is "Brahmasthana." The twentyfourth is "Brahmaratha." The twentyfifth is "Brahmarashtra." The twentysixth is "Brahmagati." The twentyseventh is "Brahmakalpa." The twentyeighth is "Brahmatattva." The twentyninth is "Brahmajyoti." The thirtieth is "Brahmadhriti." The thirtyfirst is "Bhrama." The thirtysecond is "Bhrang." The
4.6.13	The one who desires a hundred (cows) should perform the half-month vow, and offer cooked rice made of barley and rice to Brahmins at the beginning of Tamisa.
4.6.14	He should take the grains and offer them at the junctions of the day, going out of the village towards the west, and having kindled a fire at the crossroads, offer facing the sun with the mantra "For Bhala, svāhā! For Bhalla, svāhā!"
4.6.15	The other two are covered by this.
4.6.16	One should be a celibate in the Tamisa and Antareka forests, until the end of one's life.
4.7.1	One should endure the end.
4.7.2	The hair is equal, not falling off.
4.7.3	Where the waters flow east or north.
4.7.4	Where the plants are without milk, thorns, or bitterness.
4.7.40	In due order, without omitting any.
4.7.41	"Indra" in front, "Vayu" in the intermediate space, "Yama" in the south, "Pitrs" in the intermediate region, "Varuna" in the west, "Maharaja" in the intermediate area, "Soma" in the north, "Maheendra" in the intermediate zone, "Vasuki" below, and "Salutations to Brahma" above in the sky.
4.7.5	The dust of a cow is for a Brahmin.
4.7.6	The dust of a red cow is for a Kshatriya.
4.7.7	The dust from a black cow is for a Vaishya.
4.7.8	The dust should be firm, of one color, not dry, not saline, not covered with sand, and not mixed with grass.
4.7.9	For one desiring Brahmic splendor, the dust should be the size of a Darbha grass.
4.7.10	For those desiring strength, the dust should consist of large grasses.
4.7.11	For those who desire cattle, the dust should comprise soft grasses.
4.7.12	The dust is the size of a Shada grass.
4.7.13-20	or the size of the mandala continent. Or where the pits are dug by themselves and face all directions. There, one desiring fame and strength should make the eastern gate the last. One desiring sons and cattle should make the northern gate. One desiring everything should make the southern gate. One should not make the western gate. Nor the northern gate. The gate of the house.
4.8.3	Having stepped forward, he should recite, "May I prosper in the world of the gods." Looking upward, he should recite this to the people of the gods.
4.8.4	Looking sideways, he should recite it to the people of other directions. Looking downward, he should recite to the people of this world.
4.8.5	Looking back, he should eat the Akshata grains, together with his ministers who have arrived.
4.8.6	This is the Svashtayana (auspicious) rite.
4.8.7	One should separately offer oblations to Vasishtha, Angiras, and Shankha, and perform the oblations of Vrihi and Yava.
4.7.21	so that he may not be a companion of the world.
4.7.22	He should avoid the Ashvattha tree to the east, the Plaksha to the south, the Nyagrodha to the west, and the Udumbara to the north.
4.7.23	From the Ashvattha comes the fear of fire, from the Plaksha one should say the untimely dead, from the Nyagrodh the affliction of weapons, and from the Udumbara the disease of the eyes.
4.8.8	To whom one desires to be gracious.
4.8.9	The constant practice.
4.8.10	In the half-month vow of the single-syllable mantra, there are two rites.
4.8.11	One who desires longevity should offer a hundred Khadira stakes at night on the full moon day.
4.8.12	One who wishes to kill should offer iron stakes.
4.8.13	Now, another.
4.8.14	Having gone out of the village towards the east or north, having heated a mound of cowdung on a crossroad or mountain, having removed the ashes, having recited the mantra mentally, one should offer clarified butter with the mouth.
4.8.15	When it is blazing, there are twelve villages.
4.8.16	When there is smoke, there are three and a half villages.
4.8.17	They say that the rite is unfailing.
4.7.24	The Ashvattha tree is dedicated to the sun-god, the Plaksha to Yama, the Nyagrodha to Varuna, and the Udumbara to Prajapati.
4.7.25	One should place them in their proper places.
4.7.26	And one should worship these deities.
4.7.27	Having placed the fire in the middle, one should offer a sacrifice with a black cow.
4.7.28	Or with a white goat.
4.7.29	With milk and curds.
4.7.30	Or with milk pudding.
4.8.18	One who desires to have uninterrupted livelihood should offer oblations of green cow-dung in the evening and morning.
4.8.19	One who has fasted for three nights should offer oblations to the seller, saying, "This I offer to this Vishvakarman."
4.8.20	The threads of cloth,
4.8.21	The hair of a cow,
4.8.22	In the same way, for other commodities.
4.8.23	The full-oblation is the application of the sacrifice.
4.8.24	And also, "Indra and Agni."
4.8.25	One who desires fame should offer it in the morning, one who desires a companion should offer it in evening.
4.9.1	One who desires lordship over men should offer it after fasting for eight nights.
4.9.2	Having prepared a ladle and a vessel of Ficus glomerata wood,
4.9.3	Having gone out of the village towards the east or north, having kindled a fire at the crossroads,
4.9.4	One should offer clarified butter facing the sun, for food is of one accord with the sun, and prosperity is in this (verse).
4.9.5	In the village, the third (verse) is "Clarified butter is indeed food."
4.9.6	In the cowpen, for the sake of cattle.
4.9.7	When one's clothes are torn, (one should recite).
4.9.8	When one is afraid on the road, one should tie knots in the ends of one's clothes.
4.9.9	When one has arrived, one should wear (them).
4.9.10	With verses ending in "svāhā."
4.7.31-39	The ghee, fat, meat and milk are mixed together. Taking eight measures, one should offer. "The first is "Vastoṣpati." The second is "Vāmadevya." The third is "Mahāvyaahṛtayah." The fourth is "Prajapati." The fifth is "Vasu." The sixth is "Rudra." The seventh is "Sarasvati." The eighth is "Brahma." The ninth is "Indra." The tenth is "Agni." The eleventh is "Yama." The twelfth is "Varuna." The thirteenth is "Kubera." The fourteenth is "Isana." The fifteenth is "Brahman." The sixteenth is "Vishnu." The seventeenth is "Shiva." The eighteenth is "Brahmin." The nineteenth is "Brahmana." The twentieth is "Brahmachari." The twenty-first is "Brahmaloka." The twentysecond is "Brahmapada." The twentythird is "Brahmasthana." The twentyfourth is "Brahmaratha." The twentyfifth is "Brahmarashtra." The twentysixth is "Brahmagati." The twentyseventh is "Brahmakalpa." The twentyeighth is "Brahmatattva." The twentyninth is "Brahmajyoti." The thirtieth is "Brahmadhriti." The thirtyfirst is "Bhrama." The thirtysecond is "Bhrang." The
4.9.11	and the welfare of his companions.
4.9.12	One who desires a thousand cows should offer a thousand oblations of unbroken barley grains.
4.9.13	One who wishes for cattle should offer a thousand offerings of cow dung to a pair of calves.
4.9.14	One who wants small cattle should offer to a pair of goats.
4.7.40	In due order, without omitting any.
4.7.41	"Indra" in front, "Vayu" in the intermediate space, "Yama" in the south, "Pitrs" in the intermediate region, "Varuna" in the west, "Maharaja" in the intermediate area, "Soma" in the north, "Maheendra" in the intermediate zone, "Vasuki" below, and "Salutations to Brahma" above in the sky.
4.9.15	One who desires to have uninterrupted livelihood should offer oblations to the Kumbakas in the evening and morning, saying, "To hunger, svāhā! To hunger and thirst, svāhā!"
4.9.16	One who has been bitten by a venomous snake should sprinkle it with water, reciting, "Do not be afraid, you will not die."
4.9.17	A student should place a bamboo staff at the time of going to bed for protection.
4.9.18	For the purpose of well-being.
4.9.19	"If he wishes to destroy the worms in a place, he should sprinkle it with water, reciting, 'The worm has been killed by Atri.'
4.9.20	If he wishes to cure animals, he should bring a piece of wood from a termite hill in the afternoon and place it in the sky.
4.9.21	In the morning, he should recite while scattering dust on it.
4.10.1	The cow should be tied to the north and the people should stand reciting, 'The son of Arhuna lived here.'
4.10.2	"This is the verse of Viraj, I am established in it for the sake of food." One should recite this while standing.
4.10.3	Where they would honour him.
4.10.4	When they would honour him,
4.10.5	They should offer a seat, water for washing the feet, water for sipping, and water for rinsing the mouth, each one three times.
4.10.6	One should recite "Those plants" and sit on the seat facing east.
4.8.3	Having stepped forward, he should recite, "May I prosper in the world of the gods." Looking upward, he should recite this to the people of the gods.
4.8.4	Looking sideways, he should recite it to the people of other directions. Looking downward, he should recite to the people of this world.
4.8.5	Looking back, he should eat the Akshata grains, together with his ministers who have arrived.
4.8.6	This is the Svashtayana (auspicious) rite.
4.8.7	One should separately offer oblations to Vasishtha, Angiras, and Shankha, and perform the oblations of Vrihi and Yava.
4.10.7	If there are two, then separately with two verses.
4.10.8	One should wash the other foot.
4.10.9	One should look at the water with the verse, "From where the goddesses..."
4.10.10	One should wash one's left foot with the verse, “One should wash the left foot.” One should wash one't right foot with the verse “One should wash one’s right foot.”
4.10.11	One should wash both feet with the remaining verse, “One first, the other later.”
4.8.8	To whom one desires to be gracious.
4.8.9	The constant practice.
4.8.10	In the half-month vow of the single-syllable mantra, there are two rites.
4.8.11	One who desires longevity should offer a hundred Khadira stakes at night on the full moon day.
4.8.12	One who wishes to kill should offer iron stakes.
4.8.13	Now, another.
4.10.12	"He should receive the argha with the words, 'You are the protector of food.'
4.10.13	He should sip water with the words, ‘You are fame.’
4.10.14	He should receive the madhuparka with the words, “You are the fame of fame.’
4.10.15	He drinks three times with the words, "You are the food of fame, you are the food of prosperity, you are the eater of prosperity, you bestow prosperity on me."
4.10.16	He drinks the fourth one silently.
4.8.14	Having gone out of the village towards the east or north, having heated a mound of cowdung on a crossroad or mountain, having removed the ashes, having recited the mantra mentally, one should offer clarified butter with the mouth.
4.8.15	When it is blazing, there are twelve villages.
4.8.16	When there is smoke, there are three and a half villages.
4.8.17	They say that the rite is unfailing.
4.10.17	He should give the remaining (cow) to the Brahman.
4.10.18	The barber should say three times, "The cow is for the one who has bathed."
4.10.19	"Release the cow from the noose of Varuna. Tell me the name of my enemy." He should say, "Release the cow of both of them. Let her eat grass and drink water."
4.8.18	One who desires to have uninterrupted livelihood should offer oblations of green cow-dung in the evening and morning.
4.8.19	One who has fasted for three nights should offer oblations to the seller, saying, "This I offer to this Vishvakarman."
4.8.20	The threads of cloth,
4.8.21	The hair of a cow,
4.8.22	In the same way, for other commodities.
4.8.23	The full-oblation is the application of the sacrifice.
4.8.24	And also, "Indra and Agni."
4.10.20	He should offer salutations with the mantra, "Mother of Rudras."
4.10.21	Except at a sacrifice.
4.10.22	He makes it the supreme sacrifice.
4.10.23	Six people are worthy of being honored:
4.10.24	The preceptor, the officiating priest, the one who has taken the bath, the king, the one who is to be married, the beloved guest.
4.10.25	They should be honored for a year.
4.10.26	Again and again at sacrifices and marriages.
4.8.25	One who desires fame should offer it in the morning, one who desires a companion should offer it in evening.
4.9.1	One who desires lordship over men should offer it after fasting for eight nights.
4.9.2	Having prepared a ladle and a vessel of Ficus glomerata wood,
4.9.3	Having gone out of the village towards the east or north, having kindled a fire at the crossroads,
4.9.4	One should offer clarified butter facing the sun, for food is of one accord with the sun, and prosperity is in this (verse).
4.9.5	In the village, the third (verse) is "Clarified butter is indeed food."
4.9.6	In the cowpen, for the sake of cattle.
4.9.7	When one's clothes are torn, (one should recite).
4.9.8	When one is afraid on the road, one should tie knots in the ends of one's clothes.
4.9.9	When one has arrived, one should wear (them).
4.9.10	With verses ending in "svāhā."
4.9.11	and the welfare of his companions.
4.9.12	One who desires a thousand cows should offer a thousand oblations of unbroken barley grains.
4.9.13	One who wishes for cattle should offer a thousand offerings of cow dung to a pair of calves.
4.9.14	One who wants small cattle should offer to a pair of goats.
4.9.15	One who desires to have uninterrupted livelihood should offer oblations to the Kumbakas in the evening and morning, saying, "To hunger, svāhā! To hunger and thirst, svāhā!"
4.9.16	One who has been bitten by a venomous snake should sprinkle it with water, reciting, "Do not be afraid, you will not die."
4.9.17	A student should place a bamboo staff at the time of going to bed for protection.
4.9.18	For the purpose of well-being.
4.9.19	"If he wishes to destroy the worms in a place, he should sprinkle it with water, reciting, 'The worm has been killed by Atri.'
4.9.20	If he wishes to cure animals, he should bring a piece of wood from a termite hill in the afternoon and place it in the sky.
4.9.21	In the morning, he should recite while scattering dust on it.
4.10.1	The cow should be tied to the north and the people should stand reciting, 'The son of Arhuna lived here.'
4.10.2	"This is the verse of Viraj, I am established in it for the sake of food." One should recite this while standing.
4.10.3	Where they would honour him.
4.10.4	When they would honour him,
4.10.5	They should offer a seat, water for washing the feet, water for sipping, and water for rinsing the mouth, each one three times.
4.10.6	One should recite "Those plants" and sit on the seat facing east.
4.10.7	If there are two, then separately with two verses.
4.10.8	One should wash the other foot.
4.10.9	One should look at the water with the verse, "From where the goddesses..."
4.10.10	One should wash one's left foot with the verse, “One should wash the left foot.” One should wash one't right foot with the verse “One should wash one’s right foot.”
4.10.11	One should wash both feet with the remaining verse, “One first, the other later.”
4.10.12	"He should receive the argha with the words, 'You are the protector of food.'
4.10.13	He should sip water with the words, ‘You are fame.’
4.10.14	He should receive the madhuparka with the words, “You are the fame of fame.’
4.10.15	He drinks three times with the words, "You are the food of fame, you are the food of prosperity, you are the eater of prosperity, you bestow prosperity on me."
4.10.16	He drinks the fourth one silently.
4.10.17	He should give the remaining (cow) to the Brahman.
4.10.18	The barber should say three times, "The cow is for the one who has bathed."
4.10.19	"Release the cow from the noose of Varuna. Tell me the name of my enemy." He should say, "Release the cow of both of them. Let her eat grass and drink water."
4.10.20	He should offer salutations with the mantra, "Mother of Rudras."
4.10.21	Except at a sacrifice.
4.10.22	He makes it the supreme sacrifice.
4.10.23	Six people are worthy of being honored:
4.10.24	The preceptor, the officiating priest, the one who has taken the bath, the king, the one who is to be married, the beloved guest.
4.10.25	They should be honored for a year.
4.10.26	Again and again at sacrifices and marriages.
